,_sa_instance_state,text,datetime,tweet_id,username,id
2617,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43b20>,"@alfkey @TeguhDikti @tifsembiring Konstitusi kan mengatur presiden cuma boleh 2 periode, kalau minta 3 periode brrti melanggar, jokowi sendiri malah yang blg kalo itu melanggar:)  Kalau meminta presiden mundur itu adalah sebuah protes dari rakyat yang demo atas ketidak becusan presiden",27/11/2022,1596847130924023808,Zurrrraaaa,2618
2618,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43b80>,@Ojoklalenya Tidak ada 3 periode buat pak @jokowi . Sebab beliau ikutin ketentuan aturan hukum yg telah ada,27/11/2022,1596846223004434432,hemaviton99,2619
2619,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43be0>,"@Ojoklalenya Jokowi gak mau 3 periode, jangan bikin malu pak Jokowi. Beluau taat kostitusi.",27/11/2022,1596841104535871489,Ki_Cebong,2620
2620,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43c40>,"Isu Jokowi 3 Periode Mencuat Lagi, Rocky Gerung: Anies Baswedan Bikin Istana Cemas #AniesBaswedan   https://t.co/Uk7K3D276e",27/11/2022,1596839084491960322,dmalakki13,2621
2621,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43ca0>,"@ekowboy2 Kadrun ngajak Jokowi mundur...  Gw sih 3 periode, yg ke 3 basmi kadrun",27/11/2022,1596838866740092928,apuds17,2622
2622,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43d00>,@tifsembiring Jokowi 3 periode lebih baik.,27/11/2022,1596836030002663428,maspaitella,2623
2623,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43d60>,"@tifsembiring Ada bacapres di teriakin presiden aja biasa aja 😀🙏, tenang pak, Jokowi mau pensiun ke solo, dia gak minat 3 periode😁",27/11/2022,1596835958317809667,okakaereza,2624
2624,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43dc0>,@Bambang06304959 @restyca_yah @jokowi 3 Periode Nyampah  https://t.co/MOHbeTXcgl,27/11/2022,1596835543169388545,Kareena_171717,2625
2625,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43e20>,"Itu cuma aspirasi masyarakat...Jokowi sudah berkali2 tidak akan mau 3 periode karena itu tidak sesuai konstitusi, masih maksa aja nih PKS...najis mughaladah pilih partai ini gw",27/11/2022,1596834015524159489,IyanHeriyana2,2626
2626,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43e80>,"@tifsembiring Yg bebal itu anda, yg triak 3 periode pendukungnya, yg disalahin pak jokowi, padahal sangat terang benderang presiden menyatakan tidak ada 3 periode, isi kepala sampeyan opo si 🙈🙈",27/11/2022,1596831617263493120,akmalbariq,2627
2627,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43ee0>,"Prank majlis taklim acara shalawat qubro tapi digiring seolah olah mendukung Jokowi 3 periode, coba panitia jujur dari awal saya yakin majlis taklima tidak akan datang, kebiasaan BOHONG telah menjadi ikon pak Jokowi dan pendukungnya",27/11/2022,1596829807181844482,DadangYusup5,2628
2628,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43f40>,Loh kok tersenyum??? Seharusnya pak jokowi mengingatkan rakyat bahwa 3 periode itu melanggar Konstitusi,27/11/2022,1596827863243984896,m_mirah,2629
2629,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a43fa0>,"@tifsembiring Harusnya pak Jokowi.  Heh! Siapa itu yg teriak2 3 periode, stop! Pengaman tolong amankan org itu segera!!! Karena inkonstitusional, presiden bukannya jg harus melawan tindakan2 yg melawan konstitusi? Atau boleh2 saja kalo untk kepentingan kelompok? Hallo pak @mohmahfudmd",27/11/2022,1596826864374333441,Si_Judin,2630
2630,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f040>,"@geloraco Jokowi 3 periode atau GP presiden, trah soekarno bisa sampaikan salam perpisahan ke pdip ...",27/11/2022,1596825862015709184,asfan_warah,2631
2631,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f0a0>,"@tifsembiring Gak usah kebakaran jembut pak, wong tiap hari triak2 turunkan jokowi juga bebas2 aja...jdi bebas juga donk org mau triak 3 periode 10 periode",27/11/2022,1596825607643373568,CuanMulana,2632
2632,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f100>,"@jokowi Sby di akhir periodenya ga ada ngumpul2in relawan begini, ada kampanye 3 periode pula, sy ragu bapak beneran mau jd warga biasa setelah lengser",27/11/2022,1596823894488649729,rudyno1,2633
2633,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f160>,"@tifsembiring Jika dilakukan tanpa merubah konstitusi berarti melanggar pak. Nah ini orang baru ngomong kok salah. Lagian byk kok yg pengen pak jokowi 3 periode. Klo ga percaya coba ubah konstitusi nya, insy pak jkw menang lg.",27/11/2022,1596823082164895744,AlexMantap9,2634
2634,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f1c0>,@I17082000 @BradHarizz @jokowi lu carilah sendiri... junjungan sama jinjingan sama2 idiot.. gitu masih mau 3 periode... mau merubah UU?.. blm puas ngancurin negara?.. biadab,27/11/2022,1596818506594816007,novitanay10,2635
2635,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f220>,"@tifsembiring Ngulang2 isu sendiri, teriak2 sendiri, protes sendiri. Khas partai karapan sapi banget. Padahal Jokowi secara tegas sdh menolak usulan 3 periode itu. *Jokowi: Saya Tegaskan Tak Berminat Jadi Presiden 3 Periode* Klik untuk baca: https://t.co/Soo8PHHBQP",27/11/2022,1596817288656613377,KevinCh84889504,2636
2636,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f280>,@Lasoren2 @bledozcity @NusaCiptaInti @msaid_didu Konstitusi tidak mengharamkan orang utk mengusulkan Jokowi 3 periode. Konstitusi juga tidak mengharamkan orang minta Jokowi turun.,27/11/2022,1596817261247213569,msiagia,2637
2637,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f2e0>,@ackmalmajidd @DemangSinuhun @restyca_yah @jokowi Sip.... Berarti Setuju 3 periode yo... 🤣🤣🤣🤣,27/11/2022,1596814265880481794,Bambangmulyonoo,2638
2638,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f340>,"@AndiSinulingga Saya sejak awal ga percaya/ ga stuju, pemimpin terpilih itu adalah cerminan dari para pemilih/ pendukungnya.  Laah pak jokowi dulu dah katakan ga minat 3 periode, katanta taat konstitusi, lah kok pendukungnya masih bersuara jokowi 3 periode.",27/11/2022,1596811905729204225,RendiHermawan1_,2639
2639,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f3a0>,"Saya sejak awal ga percaya/ ga stuju, pemimpin terpilih itu adalah cerminan dari para pemilih/ pendukungnya.  Laah pak jokowi dulu dah katakan ga minat 3 periode, katanta taat konstitusi, lah kok pendukungnya masih bersuara jokowi 3 periode.",27/11/2022,1596811860267134976,RendiHermawan1_,2640
2640,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f400>,@democrazymedia Pecatan Takut  .Jokowi 3 periode ..Nyantai bung Jlokowi dan Pemerintah statement Sesuai UUD 2 periode..,27/11/2022,1596809966542692352,Pati3Sakao,2641
2641,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f460>,"@esti_upay @yusuf_dumdum Ini berhasil kok acaranya. Media mainstream tidak memberitakan pembohongan ini. Yg di up cuma ribuan relawan Jokowi. Di kampung saya, yg sampe beritanya adalah   ""Ada acara dihadiri ribuan orang pendukung Jokowi.""  Tinggal gimana caranya bikin kondisi seolah2 butuh 3 periode.",27/11/2022,1596809919822704641,renita_hartini,2642
2642,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f4c0>,"@itsurboihyl @1_mast3r @AlifIqra1 @tifsembiring @jokowi Gini lohh orang sok pintar... Pemerintah punya kuasa represif buat tangkep demo turunin presiden.. dan itu dilakuin Suharto, kalo elu udah lahir pasti tau dgn alasan makar. Kalo yg minta 3 periode rakyat harus ditakutin UU?",27/11/2022,1596809436659871744,alfkey,2643
2643,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f520>,@pizzastrwbery @jokowi Kl pendukung  beneran... Jelas itu bukan kritik tapi ke bodohan... Udah ber kali² pakde bicara ngak mau untuk 3 periode....masak bisa ngak tau...,27/11/2022,1596809138339995648,itokomar,2644
2644,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f580>,"@LSasahi @akangpendi @angedespoir5 @tvOneNews Pdahal Jokowi mau purna tugas tapi sebab punya anak mantu menjabat jadi mau nambah 3 periode ga jadi jadi mau ""mewariskan jabatan. Ini sdh main massa tinggal Jokowi datang ke Mega suruh tanda tangan keinginannya , beres! Ga usah buang2 duit",27/11/2022,1596808978365034497,dedifir30803641,2645
2645,<sqlalchemy.orm.state.InstanceState object at 0x7fed23a4f5e0>,"@alfkey Aksi yg di GBK itu aja juga sangat keterlaluan.  Mengganggu ruang umum demi acara pribadi.  Dan acara tsb berupa acara politik yg sebenernya, seorang presiden itu ga boleh bikin acara Politik kyk gitu. Apalagi klo seputar 2024 jokowi. Minta 3 periode. Inalillahi... Otak kemana?",27/11/2022,1596808920852373504,akubukanako,2646
