,_sa_instance_state,datetime,text,tweet_id,id,username
1736,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a86e20>,10/12/2022,"Dorong Agenda Jokowi 3 Periode, Zein Assegaf Yakin Jokowi Lebih Baik dari SBY https://t.co/T7a1gaPYOk",1601569930704392192,1737,WartaEkonomi
1737,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a86e80>,10/12/2022,ketMPR cerdas SE7 pak de jokowi 3 periode. pembangunan di mana2.rakyatnya makmur sejahtera.lohjinawi ane se7 jokowi 4 periode,1601569243543527425,1738,buzerbosabasi77
1738,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a86ee0>,10/12/2022,@BosPurwa S7 PAK DE JOKOWI 3 PERIODE ..pembangunan di mana2. rakyat makmur sejahtera.bahagia lahir batin bravo jokowi 3 periode,1601568548731904000,1739,buzerbosabasi77
1739,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a86f40>,10/12/2022,"@mas_taqien @Aku_MohArwani @gibran_tweet Woi.. bukan Jokowi yang minta 3 periode, gw yang minta beliau 3 periode mau ape lo.",1601567038371418113,1740,KeefRichards9
1740,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a86fa0>,10/12/2022,"@Tita83079013 Kadang yg di ingat Anies sandi tpi lupa sama Jokowi Maruf yg smpe hari ini masih senyap Esemka, lapangan 10jt, 3 kartu sakti, Dollar 10rbu. Pura² dungu apa dungu beneran sama yg masih mendukung 3 periode",1601564829218930690,1741,EKY_2123
1741,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92040>,10/12/2022,Wacana Jokowi 3 Periode Didukung Seorang Habib: Saya Berani Taruhan Nyawa https://t.co/jfWag7vrLt,1601559863016198145,1742,WartaEkonomi
1742,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a920a0>,10/12/2022,@IMCMushroom @ElfizaEnny Rakyat bodoh yang teriak Jokowi 3 Periode.,1601558785541033984,1743,MocangTian
1743,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92100>,10/12/2022,"Orang"" di 👇ini mengusulkan Penundaan atau Presiden 3 PERIODE.... Berarti Orang"" ini mau menghancurkan kredibilitasnya Presiden Jokowi @jokowi  Mas @gibran_tweet tolong ingetin Bapak Jokowi.... https://t.co/J7OEifF3qv",1601556649889890304,1744,MASBUDHISOLO
1744,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92160>,10/12/2022,"@CNNIndonesia Kalo jabatan jokowi 3 periode, jabatan  Ketua MPR bisa sama dong..hehehehe",1601551558004838400,1745,HeryadiHery4
1745,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a921c0>,10/12/2022,"@mas_taqien @Aku_MohArwani @gibran_tweet Sejatinya elu yg ngebet pingin p. Jokowi 3 periode krn sebenarnya elu blum yakin ada Pemimpin Negeri ini yg lbh baik dari p. Jokowi. Hanya krn takut dan malu aja, makanya narasinya seolah elu ga suka padahal ngarep banget",1601547017184243712,1746,chuck_look
1746,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92220>,10/12/2022,"@rafsa_08 @msaid_didu @Markidil3 Hampir 2 periode @jokowi Menjabat Presiden, Rakyat Indonesia malah semakin diambang kemiskinan yg Masive. Predikai Indonesia bisa hancur kalau @jokowi 3 Periode bisa terjadi.",1601546958745010177,1747,RFauzy5
1747,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92280>,10/12/2022,@democrazymedia Suara Jokowi 3 periode itu cuma suara fals tidak usah di dengar,1601545434454859777,1748,NASRUDD63695963
1748,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a922e0>,10/12/2022,"@soeyoto1 Dukung 3 periode Pak Jokowi untuk menuntaskan permasalahan BBM dan masalah kebangsaan yang timbul saat ini. . . . . . . . Bismillah, semoga dapat jatah stafsus di kemen BUMN, Aamiin.",1601542818580660224,1749,RezhaChaniago
1749,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92340>,10/12/2022,"@M45Broo Terus preatasinya presiden jokowi 2 periode apa,? Kog malah minta tmbh., 2 periode sudah lelang mw jual 100 pulau. 3 periode mungkin 1000 pulau terjual 🤣🤣🤣🤣",1601542341491589120,1750,dotyeye
1750,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a923a0>,10/12/2022,@bachrum_achmadi Kenapa takut Pak Jokowi 3 periode. Coba jelaskan. Kata Si yaman moncer dimana mana,1601541227396370432,1751,CappucinoNdeso
1751,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92400>,10/12/2022,@mas_taqien @Aku_MohArwani @gibran_tweet Kapan jokowi mau 3 periode atas kehendaknya? Ngawur ente🤣,1601537357316259841,1752,AGBFatria
1752,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92460>,10/12/2022,"@keuangannews_id Jokowi 3 periode itu PENGKHIANATAN terhadap UUD 1945, tapi bisa dinyatakan LEGAL FORMAL seperti yang terjadi pada Soekarno di era DEMOKRASI TERPIMPIN. PRESIDEN SEUMUR HIDUP",1601532925102940160,1753,KWahyudiMartono
1753,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a924c0>,10/12/2022,Sy sarankan Pak LaNyalla dan Pak Bamsoet mlkkn klarifikasi dan meminta maaf. Media beritakan Bpk berdua dukung  Jokowi menjbt 3 periode? Bpk berdua (diduga) Pengkhianat Konstitusi!  https://t.co/MZWkCUDcwO   #inilahcom #inilahdotcom lewat @inilahdotcom,1601530955529084928,1754,musniumar
1754,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92520>,10/12/2022,"@MardaniAliSera Bamsoet sdg memberikan opini pribadi yg sm sepertimu jg srg memberikan opini pribadi. gak mslh, krn demokrasi itu bebas berpendapat. Elo &amp; sejenis lo aja bs tolak 3 periode,hargai pendapat mrk yg menghendaki jokowi 3 periode krn nanti semuanya kan kembali kpd UU. Ngerti gak blog?",1601527788988555264,1755,YossieC777
1755,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92580>,10/12/2022,Pak @jokowi kan sudah tidak mau lagi 3 periode ko pada maksa² ya.. Jangan mau dipaksa² pak sudah tinggal menikmati hidup main sma cucu saja😊😊 https://t.co/XWNGDtKcnD,1601527146538995712,1756,AbaheKade
1756,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a925e0>,10/12/2022,"@Onl1Jb @msaid_didu Jokowi: okay saya catat. Kalo nanti berhasil 3 atau 4 atau 5 periode atau selamanya, nah orang2 ini yg bakal dihadiahi jabatan setinggi 2nya",1601520311870296067,1757,FourryM
1757,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92640>,10/12/2022,@msaid_didu Saya dukung pak jokowi 3 periode biar anda stress seumur hidup,1601514439332990977,1758,Rahayu60336018
1758,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a926a0>,10/12/2022,Gatot Nurmantyo Duga Ada Orang di Lingkaran Jokowi yang Bangkitkan Wacana Presiden 3 Periode https://t.co/BZvyqnV7LQ,1601513951065669632,1759,Riau24Com
1759,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92700>,10/12/2022,"@OposisiCerdas Bamsoet bukan pendukung Jokowi , bahkan La Nyalla adalah pembenci Jokowi, motif apa mrk mengeluarkan pernyataan itu. Benar kata Jokowi , ""mereka (penggagas 3 periode) sedang menjerumuskan saya..""",1601513788121190401,1760,UmJihan69
1760,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92760>,10/12/2022,Sudah Saat nya Rakyat bersatu Tolak  RKUHP. Tolak Penundaan Pemilu. Tolak Jokowi 3 periode  dgn by disaind   ekonomi bangkrut.  krisis pangan. lembaga pemilu tdk sanggup dgn alasan di Rekayasa. Sastnya Polisi  tangkap jokowi.MPRDPR MK MA  yg melanggar konstitusi .Nunda Pemilu,1601512623195185152,1761,AmperaRampes
1761,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a927c0>,10/12/2022,"Pendapat ente Salah , rakyat senang kalau Pak Jokowi bisa 3 periode , Dan jmlh rakyat pendukung lebih banyak dari pd yg nyinyir.",1601512439668830208,1762,Rudy4591
1762,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92820>,10/12/2022,"@KatakanKebenarn @Franken_blues @Tan_Mar3M Katanya anies tak terbendung, Tapi kok takut banged wacana Jokowi 3 periode??  😆🤭",1601509413332086784,1763,infidels888
1763,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92880>,10/12/2022,"Sejumlah Elite Suarakan Jokowi 3 Periode, Pengamat: Makan Apa Mereka dari Jokowi Sampai Ngotot Gitu? https://t.co/CQuOiVhG7v",1601502711127904256,1764,RepelitaO
1764,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a928e0>,10/12/2022,@H4l1mun_D1n61n Demokrasi kan bebas bro boleh² saja kita menginginkan Jokowi 3 Periode selama rakyat menginginkan.,1601493062542581760,1765,MARQUEZ__93
1765,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92940>,10/12/2022,"@baroesy @RamliRizal @tvOneNews @KompasTV @CNNIndonesia Tolak 3 periode,kasihan jokowi",1601491358992461825,1766,Rahmat61822331
1766,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a929a0>,10/12/2022,"Elite Suarakan Jokowi 3 Periode, Pengamat: Makan Apa Mereka dari Jokowi Sampai Ngotot Gitu? https://t.co/iGVZjSGOHZ",1601489288621068288,1767,OposisiCerdas
1767,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92a00>,10/12/2022,"@Tan_Mar3M Gak usah mereka, kita aja mau banget pak @jokowi 3 periode. Kl bisa 32 tahun persis seperti Suharto.",1601488810998927360,1768,BukanKaumMuna
1768,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92a60>,10/12/2022,@Hasbil_Lbs Kl cuma pengumuman parpol peserta mah ga ada pengaruhnya jika MPR setuju utk perpanjangan jabatan presiden...jadi yg perlu dipastikan itu janji jokowi utk tdk lanjut 3 periode...percaya dg janji jokowi kah...perlu bukti.,1601486951529713665,1769,abang_suryo
1769,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92ac0>,10/12/2022,"@mas_taqien @Aku_MohArwani @gibran_tweet yg buat gbr menghina pk jokowi jgn sampai ketangkap lalu nangis minta maaf, apa memang pak jokowi pernah ngomong dan buat pernyataan mau 3 priode hanya org yg cati2 muka yg sering munculkan wacana 3 periode  makanya pak jokowi ngomong ga cari2 muka krn saya sdh punya muka,",1601486573240926210,1770,Junaediukkas6
1770,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92b20>,10/12/2022,"JIKA seluru Rakyat RI sepakat 3 periode dan pak Jokowi mau ,mengapa Panglima TNI mau ambil kekuasaan?. TNI selalu satu jiwa satu raga bersama Rakyat. Semoga tidak ada yang melanggar UU. Damai itu indah. "" Baldatun thayyibatun wa rabbun ghafur"".",1601485356884713473,1771,Simajaya22
1771,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92b80>,10/12/2022,"@mas_taqien @Aku_MohArwani @gibran_tweet Wah iya kah Jokowi minta 3 periode? Bkn nya beliau sendiri menolak ya, klo misalnya emng beliau ga 3 periode berarti mas nya fitnah dong? Saran saya kurang²in sifat sakit hati nya mas",1601484899285757953,1772,adittyasetianto
1772,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92be0>,10/12/2022,"Klo ada yg men dorong2 mau 3 periode bahkan se umur hidupun , yg di dorong2 sdh menolak dan akan taat konstitusi ,knp hrs dibabahas lagi.  Kecurigaan Gatot Nurmantyo Nggak Main-main Soal Jokowi Tiga Periode: Ada Orang Dekat Presiden yang Jadi Pengkhianat! https://t.co/Mrvcfyem9P",1601478842925088770,1773,AbdulganiMarju1
1773,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92c40>,10/12/2022,@democrazymedia LAYAK JOKOWI 3 PERIODE .. KENAPA TIDAK ?  NGGAK ADA KASUS KORUPSINYA. LANJUTKAN ..,1601476068036120576,1774,Poermansyah_M
1774,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92ca0>,10/12/2022,"Pihak yg menginginkn Pemilu 2024 ditunda dan Jokowi maju 3 periode berasal dari kelompok yg sama yakni pendukung or relawan Jokowi. Harusnya relawan JKW tanyakn juga keinginan rakyat, apkah juga menginginkn 2 gagasan yg tdk konstitusional ini.",1601465701637971970,1775,kasmir1962
1775,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92d00>,10/12/2022,@mas_taqien @Aku_MohArwani @gibran_tweet Hei TOLOL! Kalau otakmu lg nyangkut di wc jangan ngetwit! Mana ada pak Jokowi minta 3 periode?,1601465504224317440,1776,julio_painting
1776,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92d60>,10/12/2022,"Elite Suarakan Jokowi 3 Periode, Pengamat: Makan Apa Mereka dari Jokowi Sampai Ngotot Gitu? https://t.co/99NsOyF7hD",1601464568039243776,1777,gatotsuhiro
1777,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92dc0>,10/12/2022,"@Luckyoshi_ @JustKaka04 @msaid_didu LAH KALO LU GAK SETUJU JGN NGOMONG KE GW, NGOMONG KE ORG YG TERIAK2 TURUNKAN JOKOWI…DISINI GW BAHAS KONTEKS YG MAU PERPANJANG ATAU 3 PERIODE…KALO KALIAN ANGGAP SALAH YG MO MENURUNKAN JOKOWI TRS APA BEDANYA AMA YG BILANG PERPANJANG DAN 3 PERIODE ?",1601464106422149120,1778,Yorkeous
1778,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92e20>,10/12/2022,"@Sigmahalim @Luckyoshi_ @nenni_achir1 @msaid_didu @jokowi @LaNyallaMM1 @bambangsoesatyo pemilu 2024 itu memakai uud 2002 (tidak sejalan dengan pancasila). sudah menjadi cita2 tertinggi dpd ri untuk amandemen ke 5, jauh sblm isu 3 periode, perpanjangan dsb, apalagi isu pencapresan. lanyalla gk ada kepentingan jegal capres, buat apa??",1601461189493432321,1779,OkaSaptono2
1779,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92e80>,10/12/2022,@msaid_didu Wiiihhh ini kereennn...semoga Pak Jokowi 3 periode💪👍,1601459812792836097,1780,kad_ding
1780,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92ee0>,10/12/2022,@msaid_didu Langsung Bpk JOKOWI 3 periode…..!!!,1601457231475937281,1781,slamet12270
1781,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92f40>,10/12/2022,@democrazymedia Mereka yang usul Jokowi 3 periode kelihatan khawatir masuk bui jika sampai presiden nya bukan lagi Jokowi,1601455001087651842,1782,nursii5
1782,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3a92fa0>,10/12/2022,@mas_taqien @Aku_MohArwani @gibran_tweet Masih ada aja orang begini an 🤣🤣🤣 memang pak jokowi mau 3 periode? Ga pernah sepatah kata pun beliau bilang mau 3 periode hadeh ya ampun ada aja orang model beginian 🤣🤣🤣,1601453629957091330,1783,Hari_shevchenko
1783,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3040>,10/12/2022,@BosPurwa Tereak turunkan Jokowi seneng kalau ada yg tereak Jokowi 3 Periode kejang2x klojotan Dasar kadrun serokan tai. 🤣🤣🤣,1601450903625613312,1784,tukangaduayam
1784,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa30a0>,10/12/2022,@Tan_Mar3M Ane setuju 1000% klo benar Jokowi bisa 3 periode. Jangankan 3 periode 10 periode pun ane sangat mendukung.😂😂,1601447968644558848,1785,zulfik99
1785,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3100>,10/12/2022,"Sejumlah Elite Suarakan Jokowi 3 Periode, Pengamat: Makan Apa Mereka dari Jokowi Sampai Ngotot Gitu? https://t.co/ZAdR6Ycdf8",1601447869550153729,1786,democrazymedia
1786,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3160>,10/12/2022,@mas_taqien @Aku_MohArwani @gibran_tweet Kapan sih pak Jokowi ngomong minta 3 periode ? Yg ada cuma Kadrun tok yg ngomong begitu...,1601447277444628480,1787,rurisonatha
1787,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa31c0>,10/12/2022,@msaid_didu Hati2 belakangan sya cukup berbahagia tertawa terus lihat si didu ngedumel kyk knalpot mblebeg. . Sabar drun ... Jokowi sdh dipastikan 3 periode ko. Tenang aja ..🤣🤣🤣🤣,1601446007727718400,1788,CahRukan
1788,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3220>,10/12/2022,"@bwinarso99 Pak Jokowi gk pernah minta 3 periode, jangan membuat stigma negatif",1601441489191858177,1789,Nuraini6713
1789,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3280>,10/12/2022,"Jokowi menegaskan dirinya tidak akan maju lagi untuk period ke 3 sebagai  Jokowi mengatakan 3 periode itu akan bertentangan dengan konstitusi Indonesia. ""Konstitusi tidak membolehkan. Sudah jelas itu. Saya akan selalu taat pada konsitusi dan kehendak rakyat. https://t.co/f3u2T2Myv9",1601441367590588416,1790,tatarenita15
1790,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa32e0>,10/12/2022,@Lisaamartatara4 Bu gmna dgn la Nyalla yg setuju Jokowi 3 periode??,1601440014654910464,1791,GajMo313
1791,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3340>,10/12/2022,@Tan_Mar3M 3 PERIODE UNTUK JOKOWI,1601439439838121986,1792,KigundulG
1792,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa33a0>,10/12/2022,Menebak Motif Ketua MPR yang Inginkan Jokowi 3 Periode https://t.co/KdxgA8Ib1X,1601438837993275397,1793,Riau24Com
1793,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3400>,10/12/2022,"@mas_taqien @Aku_MohArwani @gibran_tweet Bisa tunjukkin ga pernyataan mana yang bilang Jokowi mau 3 periode? Bebas dah, mau video, foto, artikel berita sesuka hati lu dah. Yang penting tunjukkin",1601433199875612672,1794,andhikarizkyrhn
1794,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3460>,10/12/2022,@Tan_Mar3M Nah loe... nah loe...  3 Partai besar dukung Jokowi 3 Periode 😁👏👏👏.  Koalisi klean Ambyar...bubaaar 🤣🤣🤣.  https://t.co/1O5d9N60aa,1601426889624932353,1795,KayanaDuris
1795,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa34c0>,10/12/2022,"@mas_taqien @Aku_MohArwani @gibran_tweet Kamu dh fitnah pak jokowi.. ht"" lo ya fitnah itu lbh kjam dr pembunuhan ingat itu.. pak jokowi g pernah minta 3 periode tp rakyatnya yg minta p jokowi 3periode",1601424841155829760,1796,izmiatu
1796,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3520>,10/12/2022,"@mas_taqien @Aku_MohArwani @gibran_tweet hahahaaa takut amat kl @jokowi  bisa 3 periode pasti km nanti jadi struk dan stres yaaa,ni saja sdh 10 tahun stress pa lg bisa 3 periode bisa 15 tahun dong stresssnya hahahahaha",1601424054418038784,1797,aldebarankw10
1797,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3580>,10/12/2022,"DPD dan MPR Setuju Penundaan Pemilu 2024, Satu Langkah Lagi Jokowi 3 Periode https://t.co/umDTjSFC1j",1601423102302425088,1798,Rojir0
1798,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa35e0>,10/12/2022,"@mas_taqien @yuliusindro @Aku_MohArwani @gibran_tweet Presiden 3 periode itu ngak ada aturan dan menyalahi konstitusi... sedangkan anak presiden atau pejabat yg mau coba jadi pejabat itu sah asal ikut aturan yaitu pemilihan umum...dari dulu koruptor ngak ada yg dihukum mati, siapapun presidennya baik itu SBY,Jokowi, Megawati...",1601422888170840064,1799,ToddBuddy77
1799,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3640>,10/12/2022,@mas_taqien @Aku_MohArwani @gibran_tweet Takut amat pak jokowi 3 periode? Kenapa?? Tdk bisa ngalahin ya?? Dasar pengecut,1601421919118856197,1800,Widiyanto772
1800,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa36a0>,10/12/2022,@mas_taqien @gibran_tweet Tunjukkan pernyataan pak Jokowi yang mau minta 3 periode. Ayo kalau ada..!!  Sampean hatinya penuh kebencian,1601420604338368514,1801,Aku_MohArwani
1801,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3700>,10/12/2022,"DPD dan MPR Setuju Penundaan Pemilu 2024, Satu Langkah Lagi Jokowi 3 Periode https://t.co/7zrRbuhpu3",1601420455197388801,1802,KangSarjono1
1802,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3760>,10/12/2022,@AyahFerGie @AnthonyBudiawan Maaf cuma tanya konstitusi mana yang diubah agar pak jokowi menjadi 3 periode?,1601417816774963200,1803,llgggmegp
1803,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa37c0>,10/12/2022,"@AnthonyBudiawan @NanglekL Maaf pertanyaan saya cuma 1, kapan presiden jokowi mengganti konstitusi untuk menjabat 3 periode?",1601417506287415296,1804,llgggmegp
1804,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3820>,10/12/2022,"@VIVAcoid @NanglekL Gak ada yang namanya 3 periode. Toh itu hanya keinginan beberapa orang. Pak tegas jokowi menolak. Yang aneh, kok ya demokrat beropini pada yang berkeinginan pdhl jokowinya sendiri menolak. Penggiringan opini yang bodoh.",1601417024743575553,1805,llgggmegp
1805,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3880>,10/12/2022,"Pemilu ditunda? , atau 3 periode?  Ini jawabannya...  Jadi ternyata bener jokowi bonekanya oligarki ya pak masinton ? 😆😆😆. Walaupun terlihat cuci tangan, tapi bagus sudah jujur bapak ini. https://t.co/PjC9lbm5Cf",1601415713167900672,1806,putrisakera
1806,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa38e0>,10/12/2022,Pedasnya Kritik Pengamat pada Tokoh yang Suarakan Jokowi 3 Periode https://t.co/Eu2Ih8WeRy,1601415294332936193,1807,heraldindo
1807,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3940>,10/12/2022,@Nicho_7777 @jokowi JOKOWI 3 PERIODE ✌️✌️✌️,1601413696840175621,1808,lxchen131
1808,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa39a0>,10/12/2022,"@Aku_MohArwani @gibran_tweet Sama satu lagi bro, semoga Jokowi di berikan hati yg ikhlas. Dan bisa menerima kenyataan. Dan mau ikut aturan, jabatan presiden hanya boleh 2 periode, ini malah serakah mau minta 3 periode. Apa sih yg ditakutkan Jokowi kalo udah gk menjabat, takut amat kehilangan kursi presiden?",1601412597017759745,1809,mas_taqien
1809,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3a00>,10/12/2022,"@rakem_safit @UkanIbrahim @caitlinlauretta @jansen_jsp emang gw ditipu siapa Drun? hidup gw mah nyaman. Punya penghasilan baik, gak pernah ngarep BLT atw minta subsidi lebih, bensin 10rb msh mampu gw beli. mobil,rumah &amp; apartment punya. Kalo aja ada referendum lengserkan jokowi atau lanjut 3 periode pasti gw pilih opsi ke 2😁😁👍💪💪",1601408640669618176,1810,danyharto
1810,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3a60>,10/12/2022,Berarti bukan keinginan Pak @jokowi dong 3 periode tokh ? Lalu knp selama ini kalian meng-olok2 beliau?  Ada apa dibalik kebencian kalian kpd Jokowi yg bahkan sdh ber-kali2 tegaskan tdk ada keinginan utk menjabat 3 periode ?  Berarti kelompok kalian adlh pengacau di negara ini,1601403822332444672,1811,HyEvan1
1811,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3ac0>,10/12/2022,"@vanesavanillaaa wah, gak sabar jokowi 3 periode nih 🤣",1601400954167099392,1812,Sukron__
1812,<sqlalchemy.orm.state.InstanceState object at 0x7f88a3aa3b20>,10/12/2022,@msaid_didu Bagus kok...jokowi 3 periode...drpd ribet2,1601396568166260736,1813,DennyGu47596295
